Number,mean-1,mean-2,mean-3,mean-4,mean-5,mean-average,mean-max,mean-min,mean-diff,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,skewness-average,skewness-max,skewness-min,skewness-diff,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,kurt-average,kurt-max,kurt-min,kurt-diff,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,homogeneity-average,homogeneity-max,homogeneity-min,homogeneity-diff,energy-1,energy-2,energy-3,energy-4,energy-5,energy-average,energy-max,energy-min,energy-diff,asm-1,asm-2,asm-3,asm-4,asm-5,asm-average,asm-max,asm-min,asm-diff,CO2_0.15,N2_0.85,CO2_0.015*100,N2_0.085*100,Working_Capacity,Selectivity
18230,27.55013921,16.74918509,18.96968842,19.96889496,27.74543651,20.80947692,27.55013921,16.74918509,10.80095412,2.017850757,2.972030308,2.739215935,2.615211727,2.028886625,2.47463907,2.972030308,2.017850757,0.954179551,3.368105975,8.559407931,7.233824252,6.331538892,3.419916756,5.782558761,8.559407931,3.368105975,5.191301956,0.532957787,0.719056842,0.652503904,0.647495913,0.515926156,0.61358812,0.719056842,0.515926156,0.203130686,0.428210344,0.630936148,0.543163274,0.545261599,0.404816064,0.510477486,0.630936148,0.404816064,0.226120084,0.183364099,0.398080423,0.295026342,0.297310212,0.163876046,0.267531424,0.398080423,0.163876046,0.234204377,0.461374877,0.266343962,1.2871049,1.4862786,0.448503828,9.816095009
18232,18.80040296,18.60532407,19.53963338,19.46555288,16.3076331,19.10272832,19.53963338,18.60532407,0.93430931,2.731685424,2.808649176,2.694021268,2.648533001,3.085412671,2.793660308,3.085412671,2.648533001,0.43687967,7.227584938,7.74274817,6.890892,6.520352498,9.450556383,7.566426798,9.450556383,6.520352498,2.930203885,0.686311599,0.669653236,0.668139272,0.701689673,0.724480346,0.690054825,0.724480346,0.668139272,0.056341074,0.59993668,0.57734276,0.57798104,0.629565776,0.634634086,0.603892068,0.634634086,0.57734276,0.057291326,0.35992402,0.333324662,0.334062083,0.396353066,0.402760423,0.365284851,0.402760423,0.333324662,0.069435761,0.37507703,0.337002373,1.0360944,2.2333992,0.364716086,6.306888829
18233,18.54372911,18.31402487,18.0761563,18.42366869,15.70392838,18.33939474,18.54372911,18.0761563,0.46757281,2.621584513,2.567920931,2.658062595,2.625593789,3.069151444,2.708462654,3.069151444,2.567920931,0.501230513,6.915361807,6.46366387,7.010416607,6.844302636,9.705253564,7.387799697,9.705253564,6.46366387,3.241589694,0.670890023,0.672797982,0.68474614,0.663549889,0.743005975,0.686998002,0.743005975,0.663549889,0.079456086,0.527104412,0.558790639,0.55963766,0.538742549,0.635729365,0.564000925,0.635729365,0.527104412,0.108624953,0.277839062,0.312246978,0.313194311,0.290243534,0.404151825,0.319535142,0.404151825,0.277839062,0.126312763,0.160141724,0.252199438,0.5788453,1.5512397,0.154353271,3.598222801
18234,19.2927783,19.56576297,30.35405267,30.40811773,23.28100021,24.90517792,30.40811773,19.2927783,11.11533943,2.350410746,2.364164033,1.603684108,1.600505038,2.127263362,2.009205457,2.364164033,1.600505038,0.763658995,4.951149996,5.028489019,1.697584191,1.673102905,3.996359511,3.469337124,5.028489019,1.673102905,3.355386114,0.65320095,0.646334735,0.508625715,0.499593708,0.631701043,0.58789123,0.65320095,0.499593708,0.153607242,0.522195727,0.510936044,0.348371298,0.333256302,0.520667421,0.447085358,0.522195727,0.333256302,0.188939425,0.272688377,0.261055641,0.121362561,0.111059763,0.271094563,0.207452181,0.272688377,0.111059763,0.161628614,0.29768889,0.176011596,0.7166291,0.8723305,0.290522599,9.584048706
18235,15.77297087,26.59604779,14.28331492,26.30615809,13.75617503,20.73962292,26.59604779,14.28331492,12.31273287,2.99832586,1.983594265,3.108355502,1.960844353,3.216081095,2.653440215,3.216081095,1.960844353,1.255236742,8.658030202,3.102869491,9.381991686,2.97738413,10.28129808,6.880314718,10.28129808,2.97738413,7.30391395,0.742971875,0.584012966,0.758349101,0.597000004,0.754683224,0.687403434,0.758349101,0.584012966,0.174336135,0.664280388,0.447788664,0.666984987,0.470720821,0.645381889,0.57903135,0.666984987,0.447788664,0.219196323,0.441268434,0.200514688,0.444868973,0.221578091,0.416517783,0.344949594,0.444868973,0.200514688,0.244354285,0.639060791,0.180889612,1.3605041,0.971442,0.625455751,20.01963765
18236,12.29086483,24.34658148,12.00415661,22.91631721,12.37458918,17.88948003,24.34658148,12.00415661,12.34242487,3.430616296,2.108252885,3.670821051,2.2247282,3.435129883,2.973909663,3.670821051,2.108252885,1.562568166,12.16993183,3.777553328,13.91671624,4.40903253,12.04770662,9.26418811,13.91671624,3.777553328,10.13916291,0.770601949,0.601234195,0.795285065,0.607588057,0.778732774,0.710688408,0.795285065,0.601234195,0.19405087,0.662114685,0.462797055,0.727490901,0.4634216,0.692923757,0.6017496,0.727490901,0.462797055,0.264693846,0.438395857,0.214181115,0.529243012,0.214759579,0.480143332,0.375344579,0.529243012,0.214181115,0.315061897,0.22754667,0.263146875,0.771989,1.4969828,0.219826779,4.900043477
18237,16.13350806,18.81970421,18.92604417,17.98764743,18.78583829,17.96672597,18.92604417,16.13350806,2.79253611,3.038840896,2.616715133,2.663641262,2.716772597,2.646955038,2.736584985,3.038840896,2.616715133,0.422125763,9.144847654,6.519515176,6.842870027,7.170058232,6.664299455,7.268318109,9.144847654,6.519515176,2.625332478,0.714771485,0.669586089,0.656214054,0.667857994,0.670256629,0.67573725,0.714771485,0.656214054,0.058557431,0.619219372,0.575206539,0.556170007,0.571230091,0.58188462,0.580742126,0.619219372,0.556170007,0.063049365,0.38343263,0.330862563,0.309325076,0.326303817,0.338589711,0.337702759,0.38343263,0.309325076,0.074107554,0.233755211,0.292621077,0.6102874,1.9906664,0.227652337,4.526717198
18238,30.68950893,31.47416071,21.8559619,22.63423794,30.38650533,26.66346737,31.47416071,21.8559619,9.61819881,1.928561285,1.864594755,2.513151423,2.47106944,1.953631864,2.146201753,2.513151423,1.864594755,0.648556668,2.91155401,2.619998902,5.787194968,5.503802355,2.941383987,3.952786844,5.787194968,2.619998902,3.167196066,0.565807547,0.561777032,0.655020814,0.643810958,0.594132429,0.604109756,0.655020814,0.561777032,0.093243782,0.460329959,0.466266653,0.563555571,0.544426016,0.500137995,0.506943239,0.563555571,0.460329959,0.103225612,0.211903672,0.217404591,0.317594881,0.296399687,0.250138014,0.258688169,0.317594881,0.211903672,0.105691209,0.49174674,0.238285249,1.0076891,1.1294977,0.481669849,11.69423984
18240,22.5249566,17.93113426,22.84943182,22.09358799,23.55900778,21.34977767,22.84943182,17.93113426,4.91829756,2.423128064,2.842293189,2.357835336,2.407576286,2.32624229,2.471415033,2.842293189,2.32624229,0.516050899,5.388384019,7.729101353,4.875270368,5.284684777,4.732199962,5.601928096,7.729101353,4.732199962,2.996901391,0.641120672,0.707076578,0.658860032,0.646799412,0.644288196,0.659628978,0.707076578,0.641120672,0.065955906,0.538399017,0.617694933,0.573963026,0.539714079,0.539269827,0.561808176,0.617694933,0.538399017,0.079295916,0.289873502,0.381547031,0.329433555,0.291291287,0.290811946,0.316591464,0.381547031,0.289873502,0.091673529,0.421330369,0.308526583,1.1058594,2.1074695,0.410271776,7.738518789
18243,23.16798861,29.76592262,20.44875118,21.32280766,29.25034412,23.67636752,29.76592262,20.44875118,9.31717144,2.390755605,1.95821966,2.619426974,2.539567815,1.997268584,2.301047728,2.619426974,1.95821966,0.661207314,5.032407112,3.031522688,6.447523672,5.924323512,3.196913584,4.726538114,6.447523672,3.031522688,3.416000984,0.667277704,0.552670102,0.652746358,0.649333508,0.559475372,0.616300609,0.667277704,0.552670102,0.114607602,0.580328294,0.46599888,0.550670962,0.559163567,0.470873056,0.525406952,0.580328294,0.46599888,0.114329414,0.336780929,0.217154956,0.303238508,0.312663895,0.221721435,0.278311945,0.336780929,0.217154956,0.119625973,0.223319398,0.246627218,0.7092283,1.3300333,0.216227116,5.131131114
18244,24.99964944,24.89612089,24.08792783,25.32999442,17.10793698,24.82842315,25.32999442,24.08792783,1.24206659,2.152708538,2.158467416,2.173394363,2.109138319,2.853838735,2.289509474,2.853838735,2.109138319,0.744700416,3.881424865,3.844138043,4.066250426,3.627651473,7.861546222,4.656202206,7.861546222,3.627651473,4.233894749,0.598415892,0.612517395,0.588803722,0.593206668,0.70728049,0.620044833,0.70728049,0.588803722,0.118476768,0.474426425,0.506468797,0.478591345,0.490775302,0.619175447,0.513887463,0.619175447,0.474426425,0.144749022,0.225080433,0.256510642,0.229049676,0.240860397,0.383378234,0.266975876,0.383378234,0.225080433,0.158297801,0.521669912,0.287060417,1.4043753,1.7968925,0.507626159,10.29793494
18245,20.25856992,23.14095257,15.0283064,16.00458511,20.64031012,18.6081035,23.14095257,15.0283064,8.11264617,2.461162462,2.265639193,2.976632071,2.925901508,2.364784124,2.598823872,2.976632071,2.265639193,0.710992878,5.435076414,4.405872805,8.485226281,8.07228513,4.846858014,6.249063729,8.485226281,4.405872805,4.079353476,0.649612208,0.612794731,0.711968119,0.710005477,0.656071765,0.66809046,0.711968119,0.612794731,0.099173388,0.549032982,0.498322011,0.608033574,0.618931021,0.557616931,0.566387304,0.618931021,0.498322011,0.12060901,0.301437215,0.248324827,0.369704827,0.383075609,0.310936642,0.322695824,0.383075609,0.248324827,0.134750782,0.372953825,0.192210681,0.9660107,1.1546504,0.363293718,10.99525266
18246,14.54097202,11.48899326,16.05384932,16.09390409,15.37599148,14.54442967,16.09390409,11.48899326,4.60491083,3.137036785,3.746939642,2.984718333,2.927837793,3.018612473,3.163029005,3.746939642,2.927837793,0.819101849,10.05483815,14.6491206,8.913429217,8.402053327,9.078851889,10.21965864,14.6491206,8.402053327,6.247067273,0.70977842,0.810378695,0.686956162,0.690568489,0.718069004,0.723150154,0.810378695,0.686956162,0.123422533,0.588223212,0.752090672,0.562951484,0.566208531,0.618059996,0.617506779,0.752090672,0.562951484,0.189139188,0.346006547,0.565640379,0.316914373,0.3205921,0.381998158,0.386230311,0.565640379,0.316914373,0.248726006,0.35590796,0.284571814,0.8162362,1.9190405,0.347745598,7.087180358
18247,19.53149153,13.87920673,20.29033454,19.05109175,19.21638316,18.18803114,20.29033454,13.87920673,6.41112781,2.58520707,3.302974521,2.540114401,2.675956563,2.662218305,2.753294172,3.302974521,2.540114401,0.76286012,6.275321649,10.97046811,5.893611494,6.936972091,6.87233051,7.389740771,10.97046811,5.893611494,5.076856616,0.672488413,0.745187063,0.677907357,0.675829996,0.660638132,0.686410192,0.745187063,0.660638132,0.084548931,0.581119648,0.656104191,0.590297687,0.575292745,0.560276837,0.592618222,0.656104191,0.560276837,0.095827354,0.337700045,0.43047271,0.34845136,0.330961743,0.313910135,0.352299199,0.43047271,0.313910135,0.116562575,0.39229559,0.335877791,0.9982153,2.1636392,0.382313437,6.618503523
18248,22.46123486,14.09352231,13.69591018,22.24691439,14.99763612,18.12439544,22.46123486,13.69591018,8.76532468,2.430536356,3.286570469,3.3559808,2.374596959,3.254910302,2.940518977,3.3559808,2.374596959,0.981383841,5.437275584,10.76788565,11.4030075,5.139491918,10.51978823,8.653489776,11.4030075,5.139491918,6.263515582,0.631526542,0.774792003,0.775592255,0.639865781,0.771605178,0.718676352,0.775592255,0.631526542,0.144065713,0.515920968,0.698821626,0.688932591,0.538555038,0.687903856,0.626026816,0.698821626,0.515920968,0.182900658,0.266174445,0.488351666,0.474628114,0.290041529,0.473211715,0.398481494,0.488351666,0.266174445,0.222177221,0.201979969,0.285511658,0.7008538,1.496615,0.194971431,4.008779067
18249,22.34762931,11.75889946,11.26739885,10.94014413,22.25471939,14.07851794,22.34762931,10.94014413,11.40748518,2.276599775,3.571457309,3.729934623,3.935435742,2.378416501,3.17836879,3.935435742,2.276599775,1.658835967,4.588037635,13.04359985,14.52804046,16.07358158,5.142340908,10.67512009,16.07358158,4.588037635,11.48554395,0.631973466,0.790181577,0.79099078,0.807331562,0.614825815,0.72706064,0.807331562,0.614825815,0.192505747,0.520227864,0.706900137,0.684996852,0.748978929,0.49611914,0.631444584,0.748978929,0.49611914,0.252859789,0.270637031,0.499707804,0.469220688,0.560969436,0.246134201,0.409333832,0.560969436,0.246134201,0.314835235,0.162934157,0.271960027,0.6461844,1.6604152,0.156472313,3.394960529
18251,27.78771078,17.94678509,26.33813033,27.06163194,27.40561869,24.78356454,27.78771078,17.94678509,9.84092569,2.000153766,2.786767855,2.086724943,2.032741475,2.034028919,2.188083392,2.786767855,2.000153766,0.786614089,3.196315537,7.408192415,3.602481242,3.366976139,3.289675425,4.172728152,7.408192415,3.196315537,4.211876878,0.583684871,0.719534747,0.588772633,0.580461323,0.600633653,0.614617445,0.719534747,0.580461323,0.139073424,0.492790006,0.628968451,0.476264607,0.46725832,0.50313265,0.513682807,0.628968451,0.46725832,0.161710131,0.24284199,0.395601312,0.226827976,0.218330338,0.253142464,0.267348816,0.395601312,0.218330338,0.177270974,0.54928037,0.296306501,1.3166098,1.7896654,0.536114272,10.5046253
18252,10.35856827,18.19942434,10.67314878,18.18802083,9.799894324,14.35479056,18.19942434,10.35856827,7.84085607,3.858546132,2.502361238,3.694987108,2.604343192,4.12881886,3.357811306,4.12881886,2.502361238,1.626457622,15.81587976,6.009741671,14.09838624,6.650767428,18.17440711,12.14983644,18.17440711,6.009741671,12.16466544,0.798163741,0.641466813,0.802131477,0.623261858,0.818363746,0.736677527,0.818363746,0.623261858,0.195101888,0.682933063,0.519020125,0.709678387,0.480329486,0.719950131,0.622382238,0.719950131,0.480329486,0.239620645,0.466397569,0.26938189,0.503643414,0.230716415,0.518328191,0.397693496,0.518328191,0.230716415,0.287611776,0.145289832,0.235683896,0.555985,1.4840045,0.139729982,3.493276622
18254,30.72126116,19.80903811,29.69096345,29.29188368,28.47503662,27.3782866,30.72126116,19.80903811,10.91222305,1.915093212,2.688798328,1.970712591,1.997593902,2.021097077,2.118659022,2.688798328,1.915093212,0.773705116,2.767660746,6.761339236,2.990251566,3.201497134,3.336177554,3.811385247,6.761339236,2.767660746,3.99367849,0.54848026,0.69804138,0.587619663,0.566015622,0.555368316,0.591105048,0.69804138,0.54848026,0.14956112,0.453872286,0.613582495,0.499181754,0.455649311,0.455010832,0.495459336,0.613582495,0.453872286,0.159710209,0.206000052,0.376483479,0.249182423,0.207616294,0.207034857,0.249263421,0.376483479,0.206000052,0.170483427,0.486416729,0.318440756,1.328597,1.9079216,0.473130759,8.655806182
18255,15.27207935,8.963079389,10.31357466,16.33358927,9.386671306,12.72058067,16.33358927,8.963079389,7.370509881,3.092896757,4.254685935,4.003216275,2.894334482,4.181971581,3.685421006,4.254685935,2.894334482,1.360351453,9.646197713,19.38854777,16.50221245,8.164651917,18.54903696,14.45012936,19.38854777,8.164651917,11.22389585,0.725672218,0.822162079,0.802384913,0.72001622,0.813660814,0.776779249,0.822162079,0.72001622,0.102145859,0.605185094,0.744182782,0.72372307,0.614861413,0.719690376,0.681528547,0.744182782,0.605185094,0.138997688,0.366248998,0.553808013,0.523775082,0.378054557,0.517954237,0.467968177,0.553808013,0.366248998,0.187559015,0.12015925,0.315215551,0.5929047,2.0081921,0.114230203,2.160116831
18257,13.4569944,12.32115673,12.74983785,11.42806495,11.65301644,12.48901348,13.4569944,11.42806495,2.02892945,3.182797116,3.613559412,3.328595534,3.560726492,3.499030498,3.43694181,3.613559412,3.182797116,0.430762296,10.19467601,13.66367092,11.35525212,13.15540025,12.53303569,12.180407,13.66367092,10.19467601,3.46899491,0.760747033,0.731196767,0.757400363,0.758697091,0.758242737,0.753256798,0.760747033,0.731196767,0.029550266,0.697678062,0.620654406,0.687734157,0.673477637,0.676080985,0.671125049,0.697678062,0.620654406,0.077023656,0.486754679,0.385211892,0.472978271,0.453572128,0.457085498,0.451120494,0.486754679,0.385211892,0.101542787,0.459763268,0.223585961,1.0083563,1.2233092,0.449679705,11.65245428
18258,27.61064762,18.27028838,27.46999188,27.13406593,28.0636113,25.12124845,27.61064762,18.27028838,9.34035924,2.110712555,2.906094009,2.110490636,2.111290178,2.10262224,2.268241924,2.906094009,2.10262224,0.803471769,3.642704458,8.006704894,3.604958463,3.663235399,3.594041191,4.502328881,8.006704894,3.594041191,4.412663703,0.603004695,0.749756048,0.620854399,0.620804787,0.608663537,0.640616693,0.749756048,0.603004695,0.146751353,0.511763223,0.677257988,0.508038101,0.548170411,0.47405065,0.543856075,0.677257988,0.47405065,0.203207338,0.261901596,0.458678382,0.258102712,0.300490799,0.224724018,0.300779501,0.458678382,0.224724018,0.233954364,0.376301139,0.24673897,0.9199831,1.3226351,0.367101307,8.642222682
18260,9.78696824,16.81998597,17.90042478,10.70645503,9.636388557,13.80345851,17.90042478,9.78696824,8.11345654,4.012754941,2.909434354,2.675756396,3.890798032,4.108976967,3.519544138,4.108976967,2.675756396,1.433220571,16.83168722,8.26975093,6.800545087,15.58014483,17.8955364,13.07553289,17.8955364,6.800545087,11.09499131,0.811049839,0.704584076,0.707447047,0.801579938,0.803670805,0.765666341,0.811049839,0.704584076,0.106465763,0.739999042,0.580938903,0.610478292,0.739472152,0.714277417,0.677033161,0.739999042,0.580938903,0.159060139,0.547598582,0.337490009,0.372683745,0.546819064,0.510192229,0.462956726,0.547598582,0.337490009,0.210108573,0.14529368,0.303403447,0.658679,1.9813993,0.13870689,2.713650289
18261,19.39867898,17.3797247,16.81428825,17.61606027,18.41053977,17.80218805,19.39867898,16.81428825,2.58439073,2.626959614,2.8232242,2.896451156,2.899334124,2.695327267,2.788259272,2.899334124,2.626959614,0.27237451,6.533894966,7.702362556,8.335782031,8.259449559,7.118534758,7.590004774,8.335782031,6.533894966,1.801887065,0.674736747,0.70972027,0.695303328,0.70888592,0.669010876,0.691531428,0.70972027,0.669010876,0.040709394,0.571616772,0.627667773,0.591868658,0.606464674,0.559141139,0.591351803,0.627667773,0.559141139,0.068526634,0.326745734,0.393966833,0.350308509,0.367799401,0.312638814,0.350291858,0.393966833,0.312638814,0.081328019,0.256689858,0.344891736,0.8332396,2.3261271,0.248357463,4.217485404
18262,28.01643499,21.47288866,23.07270665,24.30406087,28.57235948,24.21652279,28.01643499,21.47288866,6.54354633,2.011785822,2.507254514,2.35494521,2.201996238,1.985354572,2.212267271,2.507254514,1.985354572,0.521899942,3.25078706,5.824557387,5.056495157,4.244437475,3.19987435,4.315230286,5.824557387,3.19987435,2.624683037,0.608574076,0.68813791,0.643220748,0.644910338,0.587364254,0.634441465,0.68813791,0.587364254,0.100773656,0.521706907,0.616817044,0.54977676,0.566188868,0.480772124,0.547052341,0.616817044,0.480772124,0.13604492,0.272178097,0.380463266,0.302254486,0.320569834,0.231141835,0.301321504,0.380463266,0.231141835,0.149321431,0.321206844,0.300808055,0.9063385,1.7657548,0.31214346,6.050942079
18264,9.221441388,14.7631353,15.86988467,15.19828869,15.29885913,13.76318751,15.86988467,9.221441388,6.648443282,4.27816102,3.03466776,2.934494848,3.041232034,2.942254658,3.246162064,4.27816102,2.934494848,1.343666172,19.31962776,9.436337896,8.381344918,9.379947216,8.537628833,11.01097732,19.31962776,8.381344918,10.93828284,0.860702896,0.679085734,0.731316197,0.72395386,0.695196225,0.738050982,0.860702896,0.679085734,0.181617162,0.802767747,0.551746253,0.606432844,0.56523677,0.593150311,0.623866785,0.802767747,0.551746253,0.251021494,0.644436056,0.304423928,0.367760794,0.319492606,0.351827291,0.397588135,0.644436056,0.304423928,0.340012128,0.176698453,0.289154746,0.5933297,2.0595855,0.170765157,3.462821378
